name,district,address,lat,lng,returnSlots
용산공원갤러리앞,용산구,서울특별시 용산구 한강로1가 1-1,37.5393219,126.9731903,8
효창공원앞역 5번출구 옆,용산구,서울특별시 용산구 용문동 5-47,37.53851318,126.9635544,7
한강초교보도육교 앞,용산구,서울특별시 용산구 한강대로 52-1,37.52544022,126.9645996,8
용산 푸르지오 파크타운 1단지 앞,용산구,서울특별시 용산구 용산구 동빙고동 315,37.52529526,126.9958344,6
센트럴파크타워 앞,용산구,서울특별시 용산구 한강로2가 220-4,37.52703476,126.9661789,16
이태원역 3번 출구,용산구,서울특별시 용산구 이태원로 186 국민은행,37.53440094,126.9946671,5
용산구꿈나무종합타운 앞,용산구,서울특별시 용산구 원효로2가 1-73,37.53786087,126.9656525,8
용산시티파크 101동 앞,용산구,서울특별시 용산구 한강로3가 64,37.52468109,126.9681931,10
청파동삼거리 앞,용산구,서울특별시 용산구 청파로 312,37.54733658,126.9703827,10
동빙고근린공원,용산구,서울특별시 용산구 용산동6가 69-170,37.51794052,126.9837036,10
원효로2가 교차로,용산구,서울특별시 용산구 원효로53길 4,37.53577805,126.9622116,8
아메리칸센터,용산구,서울특별시 용산구 이태원로 59,37.54039001,126.9734955,10
용산더프라임아파트 101동 앞,용산구,서울특별시 용산구 문배동 44,37.53930283,126.9705048,10
한가람아파트 앞,용산구,용산구 이촌동 301-5,37.5202713,126.9733505,7
응봉역 1번출구,성동구,서울특별시 성동구 고산자로 123 응봉동 3-10,37.55125046,127.0351028,10
상왕십리역 1번출구,성동구,서울특별시 성동구 하왕십리동 860-1 상왕십리역 1번출구,37.56460953,127.0291977,15
왕십리교회옆,성동구,서울특별시 성동구 상왕십리동 350-1 왕십리교회옆,37.56626129,127.0236969,10
서울숲 관리사무소,성동구,서울특별시 성동구 성수동1가 678-1 서울숲 관리사무소,37.54281616,127.0420837,20
금호스포츠센터앞,성동구,서울특별시 성동구 금호로 30 독서당 인문아카데미센터,37.54608917,127.0250702,15
왕십리 자이아파트(101동 앞),성동구,서울특별시 성동구 난계로 100 왕십리 자이아파트 103동 인근,37.56179047,127.0243912,5
왕십리자이아파트 후문(삼거리),성동구,서울특별시 성동구 무학봉길 35 왕십리자이아파트 후문(삼거리),37.56014633,127.0263596,10
논골사거리(금호도서관 입구),성동구,서울특별시 성동구 난계로 20 논골사거리(금호도서관 입구),37.55477905,127.0248413,10
왕십리KCC스위첸아파트,성동구,서울특별시 성동구 무학봉길 35 왕십리KCC스위첸아파트,37.56068039,127.0267792,9
금호 어울림 아파트 앞,성동구,서울특별시 성동구 광나루로 249 송정금호어울림 아파트 앞,37.54906082,127.0577927,7
성수아카데미타워 앞,성동구,서울특별시 성동구 성수이로 118 라성아카데미타워 앞,37.54516602,127.0575104,10
뚝도아리수정수센터 버스정류소 옆,성동구,서울특별시 성동구 왕십리로11길 9 서울숲남문 버스정류소 옆,37.54122162,127.0438004,15
서울숲역 5번 출구 옆,성동구,서울특별시 성동구 왕십리로 지하77 서울숲역 4번 출구 옆,37.54458237,127.0446091,16
뚝섬역 1번 출구 옆,성동구,서울특별시 성동구 아차산로 18 뚝섬역 1번 출구 옆,37.5485611,127.0450058,15
뚝섬역 5번 출구 정류소 옆,성동구,서울특별시 성동구 아차산로 18 뚝섬역 5번 출구 정류소 옆,37.54630661,127.0498047,13
성수사거리 버스정류장 앞,성동구,서울특별시 성동구 아차산로 171 성수사거리 버스정류장 앞,37.54257965,127.0633087,12
청계천 박물관 앞,성동구,서울특별시 성동구 마장동 610 청계천 박물관 앞,37.57152557,127.0353546,20
양지사거리,성동구,서울특별시 성동구 홍익동 590 양지사거리,37.56699371,127.0299149,20
상왕십리역 4번 출구 앞,성동구,서울특별시 성동구 하왕십리동 960-3 상왕십리역 4번 출구 앞,37.56385803,127.0303192,7
왕십리역 11번 출구 앞,성동구,서울특별시 성동구 행당동 188-9 왕십리역 11번 출구 앞,37.56144714,127.0349197,14
금호역 1번출구 앞,성동구,서울특별시 성동구 금호동3가 1575-3 금호역 1번출구 앞,37.5486412,127.0164261,9
옥수동성당 옆,성동구,서울특별시 성동구 옥수동 산5-148 옥수동성당 옆,37.54366302,127.014061,7
래미안금호하이리버 아파트 102동 옆,성동구,서울특별시 성동구 금호동2가 1220-1 래미안금호하이리버 아파트 102동 옆,37.55220032,127.0250549,10
한양대병원사거리,성동구,서울특별시 성동구 행당동 20-2 한양대병원사거리,37.55805206,127.0403519,20
용답토속공원 앞,성동구,서울특별시 성동구 용답동 224-1 용답토속공원 앞,37.56351089,127.0567246,10
장한평역 8번 출구 앞,성동구,서울특별시 성동구 용답동 224-3 장안평역 8번 출구 앞,37.56137085,127.0636597,8
청계벽산아파트 앞,성동구,서울특별시 성동구 하왕십리동 286-24 청계벽산아파트 텐즈힐아파트 정류소,37.56874847,127.0304031,9
금남시장 교차로,성동구,서울특별시 성동구 금호동4가 1101 우리은행 금호동 지점 앞,37.54814911,127.0210877,7
금호사거리,성동구,서울특별시 성동구 금호동2가 1205-1 금호사거리,37.54863358,127.0257263,10
응봉삼거리,성동구,서울특별시 성동구 응봉동 134-26 응봉삼거리,37.5539856,127.0335922,11
행당역 2번출구 앞,성동구,서울특별시 성동구 행당동 347-11 행당역 2번출구 앞,37.55735016,127.029213,8
한양대후문역 부근,성동구,서울특별시 성동구 행당동 10 한양대후문역 부근 (양키캔들 앞),37.56035614,127.0413971,10
서울시설공단 앞,성동구,서울특별시 성동구 마장동 610 서울시설공단 앞,37.57164001,127.0356598,20
달맞이공원,성동구,서울특별시 성동구 금호동4가 367-1 달맞이공원,37.54205322,127.020401,14
도선동 주민센터 앞,성동구,서울특별시 성동구 무학로10길 6 도선동 주민센터 앞,37.56764221,127.0256958,10
성동광진 교육지원청 앞,성동구,서울특별시 성동구 고산자로 260 성동광진 교육지원청 앞,37.56460571,127.0365219,20
왕십리역 4번 출구 건너편,성동구,서울특별시 성동구 왕십리광장로 10-1 왕십리역 4번 출구 건너편,37.56109619,127.0367966,13
비전교회 앞,성동구,서울특별시 성동구 동일로 213 비전교회 앞,37.55120468,127.0689316,8
서울숲역 2번출구 앞,성동구,서울특별시 성동구 왕십리로 64 서울숲역 2번출구 앞,37.54281616,127.0446701,10
성동세무서 건너편,성동구,서울특별시 성동구 광나루로 302 성동세무서 건너편,37.5479126,127.0627518,10
금호역 3번출구,성동구,서울특별시 성동구 동호로 99 금호역 3번출구,37.54792786,127.0155716,10
옥수역 3번출구,성동구,서울특별시 성동구 옥수동 192-2,37.54136658,127.0177612,19
청계8가 사거리 B,성동구,서울특별시 성동구 청계천로 417 청계8가사거리 부근,37.57110214,127.0235596,14
응봉현대아파트 정류소,성동구,서울특별시 성동구 독서당로 381 응봉동현대아파트 정류소,37.54958344,127.0302429,10
성동세무서 부근,성동구,서울특별시 성동구 광나루로 297 성동세무서,37.54829025,127.0624619,8
마장역 4번출구,성동구,서울특별시 성동구 마장로 292-1 마장역 4번출구,37.56520462,127.0418472,8
경일중학교 앞,성동구,서울특별시 성동구 성수일로 27 경일중학교 앞,37.54317856,127.0490799,10
청계천 생태교실 앞,성동구,서울특별시 성동구 마장로39길 51 청계천 생태교실 앞,37.56797028,127.0468903,20
성수2가1동 공영주차장 인근,성동구,서울특별시 성동구 성수동2가 569-3 성수2가1동 공영주차장 인근,37.53680801,127.0554886,9
마장동 주민센터,성동구,서울특별시 성동구 마장로42길 14 마장동 주민센터,37.56594086,127.0453949,10
유니베라 앞,성동구,서울특별시 성동구 성수동2가 276-5 KEB하나은행 성수중앙지점,37.54541779,127.0526428,10
성수역3번출구,성동구,서울특별시 성동구 아차산로 100 성수동2가 315-105,37.54415894,127.0566559,8
중랑물재생센터(서울새활용플라자),성동구,서울특별시 성동구 자동차시장길 49 중랑물재생센터,37.55830383,127.0580597,15
한양대역 3번 출구,성동구,서울특별시 성동구 왕십리로 190-1 디자인노점,37.55453873,127.0437775,10
한양대역 1번출구,성동구,서울특별시 성동구 행당동 33,37.55657959,127.0433579,10
상왕십리역 6번 출입구,성동구,서울특별시 성동구 하왕십리동 903-1,37.56438065,127.0288696,12
뚝섬역 6번출구,성동구,서울특별시 성동구 뚝섬로1길 63 영창디지털타워,37.54695892,127.0476685,10
건영아파트 앞,성동구,서울특별시 성동구 동일로 265 건영아파트상가,37.55514145,127.071106,9
금호나들목,성동구,서울특별시 성동구 금호로 15 서울숲푸르지오아파트,37.54404068,127.023201,20
성동도로사업소,성동구,서울특별시 성동구 자동차시장길 11 대승모터스,37.55979919,127.0563278,10
서울숲 공영주차장앞,성동구,서울특별시 성동구 성수동1가 719,37.54195786,127.0427704,19
마장역3번출구,성동구,서울특별시 성동구 마장로 302,37.565979,127.0431137,10
양지사거리(센트라스APT 115동앞),성동구,서울특별시 성동구 왕십리로 410 센트라스,37.56681824,127.0291519,10
신금호파크자이APT앞,성동구,서울특별시 성동구 금호동2가 1-5,37.55610657,127.019783,10
서울숲리버뷰자이APT105동 앞,성동구,서울특별시 성동구 행당동 379-1,37.55653,127.0391312,8
마장동 금호어울림APT앞,성동구,서울특별시 성동구 마장동 336-11,37.56339645,127.0418701,10
성동구민종합체육센터 앞,성동구,서울특별시 성동구 성수동1가 685-632,37.54590988,127.0446014,10
성동구 견인차량 보관소 앞,성동구,서울특별시 성동구 천호대로78길 9,37.56370926,127.0564499,22
행당동 삼부APT후문,성동구,서울특별시 성동구 왕십리로 278-17 행당동삼부아파트상가,37.55926895,127.0383987,10
사근빗물펌프장 건너편,성동구,서울특별시 성동구 사근동 241-1,37.56119156,127.0496826,7
코오롱디지털타워 3차앞,성동구,서울특별시 성동구 아차산로 39-1 구두수선대,37.54655838,127.0499878,8
르노삼성자동차 성수사업소 앞,성동구,서울특별시 성동구 광나루로270,37.54824448,127.0595779,15
행당중학교 후문,성동구,서울특별시 성동구 왕십리로189,37.5540123,127.0415497,8
신금호역 2번출구 앞,성동구,서울특별시 성동구 신금호역 2번출구,37.55507278,127.0198898,4
kt 행당빌딩 앞,성동구,서울특별시 성동구 성동구 고산자로 212,37.55862045,127.0343552,5
성동교 사거리,성동구,서울특별시 성동구 성동구 광나루로 130,37.55141449,127.044754,9
서울숲 지식산업센터,성동구,서울특별시 성동구 서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞,37.54127502,127.0484924,11
우영테크노센터 앞,성동구,서울특별시 성동구 성동구 아차산로 144,37.54332352,127.0597153,8
더스페이스타워 앞,성동구,서울특별시 성동구 광나루로 144 더 스페이스 타워,37.55140305,127.0463638,8
페코텍글로벌허브빌딩 앞,성동구,서울특별시 성동구 동일로 169,37.54753494,127.0668259,7
푸조비즈타워 앞,성동구,서울특별시 성동구 성동구 광나루로 310,37.54808044,127.0646133,4
용답동 우체국 주변,성동구,서울특별시 성동구 천호대로 384,37.56168747,127.0615158,5
현대자동차 동부서비스센터 주변,성동구,서울특별시 성동구 성수이로 134 현대자동차써비스(주)동부사업소,37.546978,127.0579681,5
성수역 1번출구 주변,성동구,서울특별시 성동구 아차산로 83 에프투텔레콤,37.54555893,127.0533676,8
서울숲역3번출구,성동구,성동구 성수동1가 694-71,37.54255676,127.0442352,5
신답역 1번출구,성동구,성동구 용답동 128-3,37.57045364,127.0469437,5
답십리역 6번출구,성동구,성동구 천호대로282,37.56678009,127.05233,5
상원삼거리 장안철교 아래,성동구,성동구 성수동1가 2-20,37.55105209,127.0522232,10
서울시립24시간게스트하우스,성동구,성동구 송정동 73-1113,37.55433273,127.0582275,2
군자역2번출구,광진구,서울특별시 광진구 능동로 313 군자역2번출구,37.55758667,127.0796967,7
광진구청 앞,광진구,서울특별시 광진구 자양로 131 광진구청 앞,37.53950119,127.0830002,10
중곡역 1번출구,광진구,서울특별시 광진구 능동로 지하 417 중곡역 1번출구 앞,37.56565857,127.0842972,18
광진유진스웰,광진구,서울특별시 광진구 아차산로78길 7 광진유진스웰,37.55048752,127.1089554,14
원일교회,광진구,서울특별시 광진구 아차산로 304 원일교회,37.53805161,127.0765991,8
신양초교앞 교차로,광진구,서울특별시 광진구 능동로 42 신양초교앞 교차로,37.5352211,127.0683975,12
영동대교 북단,광진구,서울특별시 광진구 자양동 203-22 영동대교 북단,37.53701401,127.0610962,10
어린이회관,광진구,서울특별시 광진구 능동 465-7 어린이회관,37.54595184,127.0780029,25
화양사거리,광진구,서울특별시 광진구 화양동 21-6 화양사거리,37.54822159,127.0678787,7
세종사이버대학교,광진구,서울특별시 광진구 군자동 111-2 세종사이버대학교,37.55341721,127.0731964,20
중곡SK아파트앞,광진구,서울특별시 광진구 용마산로32길 32 중곡SK아파트앞,37.56864929,127.0862503,10
구의아리수정수센터앞,광진구,서울특별시 광진구 광나루로 571 구의아리수정수센터앞,37.54370499,127.0932465,15
용마사거리,광진구,서울특별시 광진구 능동로 373 용마사거리,37.5625267,127.0822754,10
